author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Tsai M.S.,E-Da Hospital,Kaohsiung,Taiwan,2015-12-01,Proper BMP Signaling Levels Are Essential for 3D Assembly of Hepatic Cords from Hepatoblasts and Mesenchymal Cells,22.6203348,120.3120375,3
Astariz S.,Universidade de Santiago de Compostela,Santiago de Compostela,Spain,2015-12-01,Accessibility for operation and maintenance tasks in co-located wind and wave energy farms with non-uniformly distributed arrays,42.8804219,-8.5458608,0
García M.,CSIC - Centro de Investigaciones Biológicas Margarita Salas (CIB),Madrid,Spain,2015-12-01,"Inheritance, fitness costs, incomplete resistance and feeding preferences in a laboratory-selected MON810-resistant strain of the true armyworm Mythimna unipuncta",40.4167047,-3.7035825,0
Vasylevs'Kyy S.I.,Taras Shevchenko National University of Kyiv,Kyiv,Ukraine,2015-12-01,"Ag(I)-triazolylcarboxylates: The role of hydrocarbon tails in the formation of ""sitting-on-layer"" supramolecular bowls",50.4500336,30.5241361,0
Parekkadan B.,Massachusetts General Hospital,Boston,United States,2015-12-09,Press pause to fast forward,42.3554334,-71.060511,2
Hu D.,Wuhan University of Technology,Wuhan,China,2015-12-01,Experiment on lateral behavior and dynamic characteristics of single piles under scour,30.5951051,114.2999353,3
Gromadzki D.,McGill Institute for Advanced Materials,Montreal,Canada,2015-12-01,Multifunctional amphiphilic nanoparticles featuring (bio)degradable core and dual-responsive shell as biomedical platforms for controlled release,45.5031824,-73.5698065,2
Patlins A.,Riga Technical University,Riga,Latvia,2015-12-01,Passenger counting methodology for sustainable intellectual transport system,56.9493977,24.1051846,0
Mandai S.,Graduate School of Medical and Dental Sciences,Tokyo,Japan,2015-12-01,Generation of Hypertension-Associated STK39 Polymorphism Knockin Cell Lines With the Clustered Regularly Interspaced Short Palindromic Repeats/Cas9 System,35.6768601,139.7638947,3
Panizo M.T.,James Madison University,Harrisonburg,United States,2015-12-02,"Engineering students' motivational beliefs: Development of a scale utilizing an expectancy, value, and cost framework",38.4493315,-78.8688833,2
Li G.,China University of Geosciences,Wuhan,China,2015-12-07,Recent progress in luminescence tuning of Ce<sup>3+</sup> and Eu<sup>2+</sup>-activated phosphors for pc-WLEDs,30.5951051,114.2999353,3
Schar M.,Stanford University,Stanford,United States,2015-12-02,Pivot thinking: Predicting entrepreneurial intent among engineering students and faculty using problem solving style preference,37.427467,-122.1702445,2
Seslar S.P.,University of Washington School of Medicine,Seattle,United States,2015-12-01,Lost treasures: A plea for the systematic preservation of cadaveric heart specimens through three-dimensional digital imaging,47.6038321,-122.330062,2
Gu Y.,Nanjing University of Aeronautics and Astronautics,Nanjing,China,2015-12-18,Design of a 1MHz self-resonant reset forward converter with GaN transistor,32.0438284,118.7788631,3
Malins L.R.,Faculty of Science,Sydney,Australia,2015-12-18,Modern extensions of native chemical ligation for chemical protein synthesis,-33.8698439,151.2082848,1
Tian H.,Tsinghua University,Beijing,China,2015-12-09,Graphene Dynamic Synapse with Modulatable Plasticity,40.190632,116.412144,3
Luka G.,University of British Columbia Okanagan,Kelowna,Canada,2015-12-01,Microfluidics integrated biosensors: A leading technology towards lab-on-A-chip and sensing applications,49.8879177,-119.495902,2
Laimer J.,"University of Applied Sciences Upper Austria, School of Informatics, Communications and Media",Hagenberg,Austria,2015-12-12,MAESTRO - multi agent stability prediction upon point mutations,48.1886261,16.2474325,0
Mazinan A.H.,"Islamic Azad University, South Tehran Branch",Tehran,Iran,2015-12-21,High-precision full quaternion based finite-time cascade attitude control strategy considering a class of overactuated space systems,35.6892523,51.3896004,0
Nyberg M.,Ångströmlaboratoriet,Uppsala,Sweden,2015-12-10,Hydrogen production by the engineered cyanobacterial strain Nostoc PCC 7120 δhupW examined in a flat panel photobioreactor system,59.8586126,17.6387436,0
Smith R.A.,University of Wisconsin-Madison,Madison,United States,2015-12-01,Engineering monolignol p-coumarate conjugates into poplar and arabidopsis lignins,43.074761,-89.3837613,2
Panpanich P.,Siam University,Bangkok,Thailand,2015-12-29,Analysis of handover of work in call center using social network process mining technique,13.7524938,100.4935089,12
Kumar S.,National Institute of Technology Kurukshetra,Kurukshetra,India,2015-12-01,Multiple-response optimization of cutting forces in turning of UD-GFRP composite using Distance-Based Pareto Genetic Algorithm approach,29.9693747,76.8482787,7
Yaonan K.,National University of Singapore,Singapore City,Singapore,2015-12-24,Interval estimation for failure data from a load-sharing system,1.2899175,103.8519072,5
Cao X.J.,Jiangsu Province Hospital,Nanjing,China,2015-12-01,"Repair, protection and regeneration of spinal cord injury",32.0438284,118.7788631,3
Capozzoli A.,Politecnico di Torino,Turin,Italy,2015-12-01,Discovering knowledge from a residential building stock through data mining analysis for engineering sustainability,45.0677551,7.6824892,0
Huang T.,Beihang University,Beijing,China,2015-12-24,Quality control for fused deposition modeling based additive manufacturing: Current research and future trends,40.190632,116.412144,3
Chen Y.,National Taipei University,Taipei,Taiwan,2015-12-10,Patent profile and corporate performance: Moderation of technological attractiveness,25.0375198,121.5636796,3
Papautsky E.L.,Applied Research Associates Incorporated,Albuquerque,United States,2015-12-01,A case study of source triangulation,35.0841034,-106.650985,2
Long S.,North China Electric Power University,Beijing,China,2015-12-01,Decision framework of photovoltaic module selection under interval-valued intuitionistic fuzzy environment,40.190632,116.412144,3
Balaji N.,Chennai Mathematical Institute,Kelambakkam,India,2015-12-01,Counting Euler tours in undirected bounded treewidth graphs,12.7871437,80.219987,7
Fujieda N.,Toyohashi University of Technology,Toyohashi,Japan,2015-12-08,A complement to enhanced instruction register file against embedded software falsification,34.769123,137.391461,3
Chen Y.,National Yunlin University of Science and Technology,Douliou,Taiwan,2015-12-18,A variable step-size MPPT method applied for a partial-shadow PV system,23.7050525,120.5372523,3
Sharma P.,Punjab Agricultural University,Ludhiana,India,2015-12-01,Economics of growing Okra under drip fertigation,30.9090157,75.851601,7
Huang Z.,Commonwealth Scientific and Industrial Research Organisation,Canberra,Australia,2015-12-02,An investigation of emotion changes from speech,-35.2975906,149.1012676,1
Hartnett R.J.,United States Coast Guard Academy,New London,United States,2015-12-02,Combining MATLAB<sup>®</sup> simulation with telecommunications instructional modeling (TIMS<sup>TM</sup>) in a senior level communications course,41.3556187,-72.0997804,2
Karandikar P.,Institut de Recherche en Informatique Fondamentale (IRIF),Paris,France,2015-12-01,Decidability in the logic of subsequences and supersequences,48.8588897,2.3200410217200766,0
Akhunzada A.,Universiti Malaya,Kuala Lumpur,Malaysia,2015-12-18,Towards experiencing the pair programming as a practice of the Rational Unified Process (RUP),3.1516964,101.6942371,5
Collins T.,University of Birmingham,Birmingham,United Kingdom,2015-12-22,Addressing the deployment challenges of health monitoring devices for a dementia study,52.4796992,-1.9026911,0
Halldórsson M.M.,Reykjavík University,Reykjavik,Iceland,2015-12-01,The price of local power control in wireless scheduling,64.145981,-21.9422367,-1
Kamiński M.,Lodz University of Technology,Lodz,Poland,2015-12-01,Symbolic computing in probabilistic and stochastic analysis,51.7728245,19.478485931307937,0
Pan E.,University of Houston,Houston,United States,2015-12-24,Tensor voting techniques and applications in mobile trace inference,29.7589382,-95.3676974,2
Kolosok I.,Melentiev Energy Systems Institute of Siberian Branch of the Russian Academy of Sciences,Irkutsk,Russian Federation,2015-12-01,Detection of systematic errors in PMU measurements by the power system state estimation methods,52.2891225,104.279829,-1
Wu J.,Anhui University of Science and Technology,Huainan,China,2015-12-01,Influence of polyester fiber content on water stability of permeable asphalt mixture,32.5866826,117.0130019,3
Hu G.,"Institute of Mountain Hazards and Environment, Chinese Academy of Sciences",Chengdu,China,2015-12-01,"Analysis of dynamic characteristic parameters and block and burst characteristics of lianshan bridge debris flow in wenchuan, sichuan on July 10, 2013",30.6598628,104.0633717,3
Khayer Dastjerdi A.,Université McGill,Montreal,Canada,2015-12-01,Teleost fish scales amongst the toughest collagenous materials,45.5031824,-73.5698065,2
Pradhan N.R.,National High Magnetic Field Laboratory,Tallahassee,United States,2015-12-09,Metal to Insulator Quantum-Phase Transition in Few-Layered ReS<inf>2</inf>,30.4380832,-84.2809332,2
Manić M.,University of Niš,Nis,Serbia,2015-12-28,Customized anatomically adjusted plate for fixation of mandible internal fractures,43.316273550000005,21.921233472264177,0
Tsunazawa Y.,Waseda University,Tokyo,Japan,2015-12-22,Numerical simulation of industrial die filling using the discrete element method,35.6768601,139.7638947,3
Aramani S.C.,Krishna Vishwa Vidyapeeth Deemed To Be University,Karad,India,2015-12-01,Drowning cases in Karad - A retrospective study,17.2852127,74.1822147,7
Ng E.J.,Stanford Engineering,Stanford,United States,2015-12-01,Erratum: Temperature Dependence of the Elastic Constants of Doped Silicon (Journal of Microelectromechanical Systems (2015) 24:3 (730-741)),37.427467,-122.1702445,2
Song W.,North China Electric Power University,Beijing,China,2015-12-15,Numerical simulation of optimized arrangement of acoustic sensors based on particle swarm optimization,40.190632,116.412144,3
Joshi S.,College of Medicine,Omaha,United States,2015-12-01,Genetically engineered mucin mouse models for inflammation and cancer,41.2587459,-95.9383758,2
Ghanbari M.,Tarbiat Modares University,Tehran,Iran,2015-12-22,Support Vector Machine to predict diesel engine performance and emission parameters fueled with nano-particles additive to diesel fuel,35.6892523,51.3896004,0
Song L.,Chengdu University of Information Technology,Chengdu,China,2015-12-30,Joint channel estimation and signal detection for the OFDM system without cyclic prefix over doubly-selective channels,30.6598628,104.0633717,3
Xiang Q.Y.,University of Science and Technology Beijing,Beijing,China,2015-12-16,Insight into Metalized Interfaces in Nano Devices by Surface Analytical Techniques,40.190632,116.412144,3
Clarkson C.R.,University of Calgary,Calgary,Canada,2015-12-01,Transient flow analysis and partial water relative permeability curve derivation for low permeability undersaturated coalbed methane wells,51.0456064,-114.057541,2
Behjat-Jamal S.,Gazi Üniversitesi,Ankara,Turkey,2015-12-30,Hybrid bilateral filter,39.7160439,32.7059948,0
Han K.,"Jeonbuk National University, School of Medicine",Jeonju,South Korea,2015-12-01,Effect of pore sizes of silk scaffolds for cartilage tissue engineering,35.8237631,127.1472805,3
Gao W.,Zhejiang University,Hangzhou,China,2015-12-01,Engineering properties for high kitchen waste content municipal solid waste,30.2489634,120.2052342,3
Werke M.,Swerea IVF AB,Molndal,Sweden,2015-12-01,Process modelling using upstream analysis of manufacturing sequences,57.6564918,12.0153085,0
Liu X.,China Electric Power Research Institute,Beijing,China,2015-12-24,Fusion method of metering equipment reliability assessment based on degradation information and failure data,40.190632,116.412144,3
Stoffers A.,Max-Planck-Institut für Eisenforschung GmbH,Dusseldorf,Germany,2015-12-01,"Grain boundary segregation in multicrystalline silicon: Correlative characterization by EBSD, EBIC, and atom probe tomography",51.2254018,6.7763137,0
Pang H.,China University of Petroleum-Beijing,Beijing,China,2015-12-01,Forming conditions and distribution prediction of deep tight reservoir in Junggar Basin: a case study from tight reservoir of Fengcheng Formation in the west slope of Mahu sag,40.190632,116.412144,3
Plante T.,University of North Dakota,Grand Forks,United States,2015-12-14,Faults detection and failures prediction using vibration analysis,47.9252104,-97.0306325,2
Judson E.,Mary Lou Fulton Teachers College,Phoenix,United States,2015-12-02,What is the effect of establishing programs that address sense of belonging on undergraduate engineering retention?,33.4484367,-112.074141,2
Mentzelopoulos M.,University of Westminster,London,United Kingdom,2015-12-16,Perceptually captured gesture interaction with immersive information retrieval environments: An experimental framework for testing and rapid iteration,51.5074456,-0.1277653,0
Zhang X.,Beijing University of Posts and Telecommunications,Beijing,China,2015-12-01,Tri-band bandpass filter based on coupled stepped impedance resonators,40.190632,116.412144,3
Meethaisong W.,Siam University,Bangkok,Thailand,2015-12-29,Applying social network miner on medical event logs using handover of work metric,13.7524938,100.4935089,12
Bondar S.,PROSTEP AG,Darmstadt,Germany,2015-12-10,Challenges and solutions in customer process based on collaborative engineering,49.8851869,8.6736295,0
Mo H.,City University of Hong Kong,Hong Kong,Hong Kong,2015-12-24,Analysis of performance-depleting maintenance on degraded control systems,22.2793278,114.1628131,3
Reddy D.S.,Indian Institute of Technology Madras,Chennai,India,2015-12-02,Numerical Simulation of Heavy Crude Oil Combustion in Porous Combustion Tube,13.0836939,80.270186,7
Champion J.,The Dow Chemical Company,Midland,United States,2015-12-01,Dow learnings and actions from the deepwater horizon accident,31.83688,-102.0103767,2
Masoumi M.,Department of Computer Science,Houston,United States,2015-12-01,Nanoscale cryptography: opportunities and challenges,29.7589382,-95.3676974,2
Briz F.,Universidad de Oviedo,Oviedo,Spain,2015-12-01,Current regulation of AC machines under voltage constraints,43.3618625,-5.8483581,0
Al-Sheqefi F.U.Y.,Umm Al-Qura University,Makkah,Saudi Arabia,2015-12-01,Photonic band gap characteristics of one-dimensional graphene-dielectric periodic structures,21.420847,39.826869,15
Cuppini M.,Alma Mater Studiorum Università di Bologna,Bologna,Italy,2015-12-01,Soft-Core Embedded-FPGA Based on Multistage Switching Networks: A Quantitative Analysis,44.4938203,11.3426327,0
Palmisano F.,Politecnico di Bari,Bari,Italy,2015-12-01,"Partial Collapse of One of the Most Important Historical Buildings in Salerno, Italy",41.1257843,16.8620293,0
Ghiasi G.,Concordia University,Montreal,Canada,2015-12-01,On the compliance of women engineers with a gendered scientific system,45.5031824,-73.5698065,2
Javed K.,Institute of Physics Chinese Academy of Sciences,Beijing,China,2015-12-14,Enhanced exchange bias and improved ferromagnetic properties in Permalloy-BiFe<inf>0.95</inf> Co<inf>0.05</inf> O<inf>3</inf> core-shell nanostructures,40.190632,116.412144,3
Tomko M.,The George W. Woodruff School of Mechanical Engineering,Atlanta,United States,2015-12-02,Establishing functional concepts vital for design by analogy,33.7489924,-84.3902644,2
Fields D.A.,Utah State University,Logan,United States,2015-12-30,"Measuring learning in an open-ended, constructionist-based progamming camp: Developing a set of quantitative measures from qualitative analysis",40.1075089,-89.3768539,2
Cecconi M.,Università degli Studi di Perugia,Perugia,Italy,2015-12-04,Seismic displacement-based design of embedded retaining structures,43.1070321,12.402996209906489,0
Abdelbasset R.,Université Mohamed Boudiaf - M'sila,M'sila,Algeria,2015-12-16,Dihya: An intelligent learning object repository,35.1300205,4.200310671358427,0
Giacomello A.,Sapienza Università di Roma,Rome,Italy,2015-12-03,How to control bubble nucleation from superhydrophobic surfaces,41.8933203,12.4829321,0
Nilsen E.A.,VentureWell,Amherst,United States,2015-12-02,Landscape analysis as a tool in the curricular change process,42.3731948,-72.5198761,2
Glaser S.J.,Technische Universität München,Munich,Germany,2015-12-01,"Training Schrödinger's cat: Quantum optimal control: Strategic report on current status, visions and goals for research in Europe",48.1371079,11.5753822,0
Liu Y.,Huaqiao University,Quanzhou,China,2015-12-01,Experimental study on the axial compression behavior of prefabricated RC columns linked at middle region at different stages of construction,25.1901863,118.338717,3
Dunwell I.,Coventry University,Coventry,United Kingdom,2015-12-16,A mobile serious game for lifestyle change: Conveying nutritional knowledge and motivation through play,52.4081812,-1.510477,0
Walker S.N.,Colorado State University,Fort Collins,United States,2015-12-04,GLUE that sticks to HIV: A helix-grafted GLUE protein that selectively binds the HIV gp41 N-terminal helical region,40.5871782,-105.0770113,2
Liu B.,Institute of Fine Chemicals,Shanghai,China,2015-12-14,"Molecular Engineering of Pyrido[3,4-b]pyrazine-Based Donor-Acceptor-π-Acceptor Organic Sensitizers: Effect of Auxiliary Acceptor in Cobalt- and Iodine-Based Electrolytes",31.2312707,121.4700152,3
Tomovic S.,University of Montenegro,Podgorica,Montenegro,2015-12-14,Bandwidth-delay constrained routing algorithms for backbone SDN networks,42.4415238,19.2621081,0
Burns J.,Oak Ridge National Laboratory,Oak Ridge,United States,2015-12-12,Californium Recovery from Palladium Wire,36.0103562,-84.2696449,2
Acquah I.N.,Siemens AG Osterreich,Vienna,Austria,2015-12-10,Responsible corporate problem solving - A Siemens case study with TechnoWeb 2.0,48.2083537,16.3725042,0
Menaouer B.,Université Oran 1,Oran,Algeria,2015-12-16,The relationship between knowledge mapping and innovation process in FERTIAL company,35.7044415,-0.6502981,0
Makrooni R.,Shahid Beheshti University,Tehran,Iran,2015-12-15,Bifurcation structures in a family of 1D discontinuous linear-hyperbolic invertible maps,35.6892523,51.3896004,0
Bagheri Khatibani A.,"Islamic Azad University, Lahijan Branch",Lahijan,Iran,2015-12-01,Some physical properties of CdO:F thin films prepared by spray pyrolysis,37.2060727,50.0028774,0
Jiang W.,Tongji University,Shanghai,China,2015-12-01,Towards early-age performance control in precast concrete immersed tunnels,31.2312707,121.4700152,3
Kanchev G.,Lancaster University,Lancaster,United Kingdom,2015-12-28,Social media through the requirements lens: A case study of Google maps,54.0484068,-2.7990345,0
Hsu Y.,Chang Jung Christian University,Tainan,Taiwan,2015-12-29,Improvement of the biocompatibility of polyhydroxyalkanoate by filling with hyaluronic acid,22.9912348,120.184982,3
Lin M.,MingDao University,Changhua,Taiwan,2015-12-01,Using Triz-based innovation principles and a process as problem solving methods for hosiery tourism factories,24.0755667,120.5444667,3
El-Safty S.,Waseda University,Tokyo,Japan,2015-12-06,"Detection and recovery of palladium, gold and cobalt metals from the urban mine using novel sensors/adsorbents designated with nanoscale wagon- wheel-shaped pores",35.6768601,139.7638947,3
Kerzazi N.,Ecole Nationale Supérieure d'Informatique et d'Analyse des Systèmes,Rabat,Morocco,2015-12-15,Conceptual alignment between SPEM-based processes and CMMI,34.02236,-6.8340222,0
Lee J.c.,Pusan National University,Busan,South Korea,2015-12-01,An optimal sub-structure for a TLP-type wind turbine based on neuro-response surface method,35.1799528,129.0752365,3
Bi R.,Tsinghua University,Beijing,China,2015-12-14,Unidirectional transport in electronic and photonic Weyl materials by Dirac mass engineering,40.190632,116.412144,3
AbuShanab S.,Bonn-Rhine-Sieg University of Applied Sciences,Sankt Augustin,Germany,2015-12-17,Remote low-power digital design system,50.7752776,7.1895507,0
Achanta S.,Missouri University of Science and Technology,Rolla,United States,2015-12-31,Fluidics-based plant study platform with colorimetric humidity monitoring,37.9509324,-91.7708076,2
Benvenuti L.,Open Universiteit,Heerlen,Netherlands,2015-12-02,Representation of abstract concepts: Differences across computing disciplines,50.8775239,5.981506585454879,0
McCoy T.J.,"McCoy Consulting, LLC",Chantilly,United States,2015-12-01,Integrated Power Systems - An Outline of Requirements and Functionalities for Ships,38.8941543,-77.4311513,2
Humphreys C.M.,University of Nottingham,Nottingham,United Kingdom,2015-12-21,"Whole genome sequence and manual annotation of Clostridium autoethanogenum, an industrially relevant bacterium",52.9534193,-1.1496461,0
Olmos Buitrago J.,"Dankook University, Institute of Tissue Regeneration Engineering",Cheonan,South Korea,2015-12-01,Core-shell fibrous stem cell carriers incorporating osteogenic nanoparticulate cues for bone tissue engineering,36.8150283,127.1140654,3
Lindholm C.,Lunds Universitet,Lund,Sweden,2015-12-01,Involving user perspective in a software risk management process,55.7029296,13.1929449,0
Mohajeran S.,Shahid Beheshti University,Tehran,Iran,2015-12-24,Outage performance analysis of secondary user under Tx/Rx IQI in cognitive radio systems,35.6892523,51.3896004,0
Brown J.L.,Civil Engineering,Morgantown,United States,2015-12-01,Road with a view: The blue ridge parkway,39.6296809,-79.9559437,2
Liu J.,Electricité de France,Paris,France,2015-12-01,A Novel Dynamic-Weighted Probabilistic Support Vector Regression-Based Ensemble for Prognostics of Time Series Data,48.8588897,2.3200410217200766,0
Salmani M.H.,Sharif University of Technology,Tehran,Iran,2015-12-01,A bi-objective MIP model for facility layout problem in uncertain environment,35.6892523,51.3896004,0
Khusairy K.M.,Mechanisation and Automation Research Center,Seberang Perai,Malaysia,2015-12-22,Aerobic rice mechanization: Techniques for crop establishment,5.35388185,100.45723708701084,5
Liu N.,Xi'an University of Technology,Xi'an,China,2015-12-15,Analysis of the collapse mechanism of the kuyu water conveyance tunnel and assessment of the effectiveness of its ground reinforcements,34.261004,108.9423363,3
Grainger D.W.,The University of Utah,Salt Lake City,United States,2015-12-28,"The 17th International Symposium on Recent Advances in Drug Delivery, June 14-17, 2015, Salt Lake City, UT, USA",40.7596198,-111.886797,2
Kim S.H.,Seoul National University,Seoul,South Korea,2015-12-15,Hydrogel-laden paper scaffold system for origami-based tissue engineering,37.5666791,126.9782914,3
Blanke G.,Baker and McKenzie,Chicago,United States,2015-12-01,Construction disputes under UAE law: Some initial considerations,41.8755616,-87.6244212,2
Guarisco M.,Université de Technologie de Belfort-Montbéliard,Belfort,France,2015-12-14,Autonomy and user experience enhancement control of an electrically assisted bicycle with dual-wheel drive,47.6379599,6.8628942,0
Zhuang J.,School of Materials Science and Engineering Zhejiang University,Hangzhou,China,2015-12-01,Alternating potentials assisted electrochemical deposition of mineralized collagen coatings,30.2489634,120.2052342,3
Ongaro A.,University of Ferrara,Ferrara,Italy,2015-12-01,Electromagnetic fields counteract IL-1β activity during chondrogenesis of bovine mesenchymal stem cells,44.76676425,11.827938995640167,0
Grujicic M.,"Clemson University College of Engineering, Computing and Applied Sciences",Clemson,United States,2015-12-01,The Effect of High-Pressure Devitrification and Densification on Ballistic-Penetration Resistance of Fused Silica,34.6850749,-82.8364111,2
Landschützer C.,Technische Universitat Graz,Graz,Austria,2015-12-01,Containers for the Physical Internet: requirements and engineering design related to FMCG logistics,47.0708678,15.4382786,0
Calderon D.M.,Kobe University,Kobe,Japan,2015-12-02,An evaluation method for panoramic understanding of programming by comparison with visual examples,34.6932379,135.1943764,3
Nguyen N.,Griffith University,Brisbane,Australia,2015-12-01,Deoxyribonucleic acid based nanotechnology,-27.4689682,153.0234991,21
Wainwright J.,Durham University,Durham,United Kingdom,2015-12-01,The concept of transport capacity in geomorphology,54.666667,-1.75,0
Kim Y.H.,The University of Western Australia,Perth,Australia,2015-12-01,Dynamic installation of OMNI-Max anchors in clay: Numerical analysis,-31.9558933,115.8605855,20
Marques W.,Universidade Estadual de Campinas,Campinas,Brazil,2015-12-20,Sucrose and Saccharomyces cerevisiae: A relationship most sweet,-22.9056391,-47.059564,4
Kim E.,A. James Clark School of Engineering,College Park,United States,2015-12-16,Reverse Engineering Applied to Red Human Hair Pheomelanin Reveals Redox-Buffering as a Pro-Oxidant Mechanism,38.980666,-76.9369189,2
Assadi S.,University of Pennsylvania,Philadelphia,United States,2015-12-01,Dynamic sketching for graph optimization problems with applications to cut-preserving sketches,39.9527237,-75.1635262,2
Favario L.,Politecnico di Torino,Turin,Italy,2015-12-02,Seamless cross-platform integration of educational resources for improved learning experiences,45.0677551,7.6824892,0
Friedman D.,Reichman University,Herzliya,Israel,2015-12-02,A data-driven validation of frontal EEG asymmetry using a consumer device,32.1656255,34.8469023,0
Gabard G.,University of Southampton,Southampton,United Kingdom,2015-12-21,A discontinuous Galerkin method with plane waves for sound-absorbing materials,50.9025349,-1.404189,0
Salary M.M.,College of Engineering,Boston,United States,2015-12-01,Robust technique for computation of scattering and absorption of light by array of nanowires on layered substrate,42.3554334,-71.060511,2
Du Hadway L.P.,Computer Science Department,Logan,United States,2015-12-02,Informing change: Course content analysis and organization,40.1075089,-89.3768539,2
Evangelou E.K.,University of Ioannina,Ioannina,Greece,2015-12-16,The urge for GREEN IT courses at universities and technical institutes,39.6639818,20.8522784,0
Fu J.,Ordnance Engineering College,Shijiazhuang,China,2015-12-01,Research on internal ballistics design method of water-projectile test after gun repair,38.0429742,114.5088385,3
Pfeifle F.,Universität Hamburg,Hamburg,Germany,2015-12-01,Real-time finite-difference method physical modeling of musical instruments using field-programmable gate array hardware,53.550341,10.000654,0
Zhou Y.,School of Information Engineering,Beijing,China,2015-12-18,Object-oriented technology research of high resolution remote sensing image classification,40.190632,116.412144,3
Liu Z.,Beijing Jiaotong University,Beijing,China,2015-12-01,Application study on BIM technology in bridge design stage,40.190632,116.412144,3
Larrosa J.M.,Hospital Miguel Servet,Zaragoza,Spain,2015-12-01,Neural Network Analysis of Different Segmentation Strategies of Nerve Fiber Layer Assessment for Glaucoma Diagnosis,41.6521342,-0.8809428,0
Jeon J.S.,College of Engineering,Atlanta,United States,2015-12-01,Framework of aftershock fragility assessment-case studies: Older California reinforced concrete building frames,33.7489924,-84.3902644,2
Zhu W.Z.,College of Engineering,Boston,United States,2015-12-10,"Passively-Switched, Non-Contact Energy Harvester for Broad Operational Range and Enhanced Durability",42.3554334,-71.060511,2
Li X.,Beihang University,Beijing,China,2015-12-01,Lithium-ion battery remaining useful life prediction based on grey support vector machines,40.190632,116.412144,3
Chahed H.,"University of Carthage, Institut National des Sciences Appliquées et de Technologie",Tunis,Tunisia,2015-12-01,"A Novel Three Domains Glycoside Hydrolase Family 3 from Sclerotinia sclerotiorum Exhibits β-Glucosidase and Exoglucanase Activities: Molecular, Biochemical, and Transglycosylation Potential Analysis",36.8002068,10.1857757,0
Fan J.,Delft University of Technology,Delft,Netherlands,2015-12-24,In-situ monitoring and anomaly detection for LED packages using a Mahalanobis distance approach,52.0114017,4.35839,0
Chub A.,Tallinna Tehnikaülikool,Tallinn,Estonia,2015-12-01,Full soft-switching bidirectional current-fed DC-DC converter,59.4372155,24.7453688,0
Liu L.,Jilin University,Changchun,China,2015-12-25,Dynamic online reasoning algorithm based on the hyper extension rule,43.8844201,125.3180998,3
Liao T.J.,I-Shou University,Kaohsiung,Taiwan,2015-12-01,Applying kansei engineering and fuzzy comprehensive evaluation for the design of kitchen island,22.6203348,120.3120375,3
Bt Hj Idrus R.,Hospital Canselor Tuanku Muhriz UKM,Kuala Lumpur,Malaysia,2015-12-01,"Clinical Translation of Cell Therapy, Tissue Engineering, and Regenerative Medicine Product in Malaysia and Its Regulatory Policy",3.1516964,101.6942371,5
Kaessmeyer M.,Audi Electronics Venture GmbH,Gaimersheim,Germany,2015-12-22,Evaluation of a systematic approach in variant management for safety-critical systems development,48.8084528,11.3699639,0
Mirzazadeh R.,"Islamic Azad University, Mashhad Branch",Mashhad,Iran,2015-12-24,Metamorphic malware detection using Linear Discriminant Analysis and Graph Similarity,36.2974945,59.6059232,0
Oakes W.C.,College of Engineering,West Lafayette,United States,2015-12-02,Integrating service-learning into engineering and computing education,40.4258686,-86.9080655,2
Chaberek-Karwacka G.,Uniwersytet Gdański,Gdansk,Poland,2015-12-16,E-learning as a tool for improving access to academic education in the opinion of University of Gdansk students and teachers,54.42880315,18.79832701217957,0
Deb N.,University of Calcutta,Kolkata,India,2015-12-02,Using i<sup>∗</sup> model towards ontology integration and completeness checking in enterprise systems requirement hierarchy,22.5726459,88.3638953,7
Codoni D.,Procarta Biosystems Ltd,Norwich,United Kingdom,2015-12-30,Disc-shaped polyoxyethylene glycol glycerides gel nanoparticles as novel protein delivery vehicles,52.6285576,1.2923954,0
Lester B.T.,College of Engineering,College Station,United States,2015-12-01,Review and perspectives: shape memory alloy composite systems,30.6183939,-96.3455991,2
Sahin C.,Drexel University,Philadelphia,United States,2015-12-02,Wireless cybersecurity education via a software defined radio laboratory,39.9527237,-75.1635262,2
Wang X.,Shandong University of Technology,Zibo,China,2015-12-25,Moisture transfer characteristic of carrot slices by infrared radiation drying,36.8129564,118.0488401,3
Vena D.,"University of Toronto, Institute of Biomaterials and Biomedical Engineering",Toronto,Canada,2015-12-01,Predicting neck fluid accumulation while supine,43.6534817,-79.3839347,2
Lei H.,College of Engineering,College Station,United States,2015-12-28,Power system reliability evaluation considering cyber-malfunctions in substations,30.6183939,-96.3455991,2
Lee M.,Sungkyunkwan University,Seoul,South Korea,2015-12-08,Designing mHealth intervention for women in menopausal period,37.5666791,126.9782914,3
Vassiliou M.F.,ETH Zürich,Zurich,Switzerland,2015-12-01,An analytical model of a deformable cantilever structure rocking on a rigid surface: Development and verification,47.3744489,8.5410422,0
Yu X.,Beijing University of Posts and Telecommunications,Beijing,China,2015-12-01,Dynamic traffic grooming with Spectrum Engineering (TG-SE) in flexible grid optical networks,40.190632,116.412144,3
Bakhori S.,Razak Faculty of Technology and Informatics,Kuala Lumpur,Malaysia,2015-12-22,Mechanical behavior of kenaf/epoxy corrugated sandwich structures,3.1516964,101.6942371,5
