author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Ren Y.,"Institute of Plasma Physics, Chinese Academy of Sciences",Hefei,China,2016-12-01,Thermal–hydraulic analysis of the coil test facility for CFETR,31.8665676,117.281428,1
Melo M.,University of Trás-os-Montes and Alto Douro,Vila Real,Portugal,2016-12-01,The impact of body position on the usability of multisensory virtual environments: Case study of a virtual bicycle,41.5229299,-7.546631248117331,2
Yao Y.,Anhui University of Science and Technology,Huainan,China,2016-12-01,Fuzzy random finite element reliability and sensitivity analysis of reinforced concrete outer shaft lining structure in deep alluvium,32.5866826,117.0130019,1
Morte M.,College of Engineering,College Station,United States,2016-12-01,Estimation of pseudo-relative permeability curves through an analytical approach for steam assisted gravity drainage (SAGD) and solvent aided-steam assisted gravity drainage,30.6183939,-96.3455991,0
Amran M.A.M.,Universiti Teknikal Malaysia Melaka,Malacca,Malaysia,2016-12-07,Part weight verification between simulation and experiment of plastic part in injection moulding process,2.3293744,102.2880962,8
Wu Q.,Southeast University,Nanjing,China,2016-12-01,Development and analysis of a gravity-balanced exoskeleton for active rehabilitation training of upper limb,32.0438284,118.7788631,1
Ramos P.,Universidade de São Paulo,Sao Paulo,Brazil,2016-12-01,First-case tardiness reduction in a tertiary academic medical center operating room: A lean six sigma perspective,-23.5506507,-46.6333824,9
Ianosi-Andreeva-Dimitrova A.,Universitatea Tehnica din Cluj-Napoca,Cluj Napoca,Romania,2016-12-09,A brain-computer interface for the control of a finger rehabilitation glove,46.769379,23.5899542,2
Furfaro A.,Università della Calabria,Rende,Italy,2016-12-02,ResDevOps: A Software Engineering Framework for Achieving Long-Lasting Complex Systems,39.3319934,16.1843828,2
Qian L.,China Jiliang University,Hangzhou,China,2016-12-01,Numerical models for viscoelastic liquid atomization spray,30.2489634,120.2052342,1
Zendaoui A.,Université Batna 2,Batna,Algeria,2016-12-01,Comparison of Different Numerical Models of RC Elements for Predicting the Seismic Performance of Structures,35.3384291,5.731545299000572,2
Wang C.,Chinese Academy of Sciences,Beijing,China,2016-12-01,An automatic recognition and parameter extraction method for structural planes in borehole image,40.190632,116.412144,1
Millar J.R.,Air Force Institute of Technology,Dayton,United States,2016-12-16,Deriving LVC State Synchronization Parameters from Interaction Requirements,39.7589478,-84.1916069,0
Wu S.,Beijing Information Science &amp; Technology University,Beijing,China,2016-12-01,Universal optical setup for phase-shifting and spatial-carrier digital speckle pattern interferometry,40.190632,116.412144,1
Babaei H.,"Islamic Azad University, Ahar Branch",Ahar,Iran,2016-12-29,Using fuzzy c-means clustering algorithm for common lecturers timetabling among departments,38.4774934,47.0662215,2
Rodrigues M.A.,Centro de Investigação em Saúde e Ambiente,Porto,Portugal,2016-12-01,A fuzzy logic approach in the definition of risk acceptance boundaries in occupational safety and health,41.1494512,-8.6107884,2
Iqbal H.M.N.,Tecnológico de Monterrey,Monterrey,Mexico,2016-12-01,Recent trends in nanotechnology-based drugs and formulations for targeted therapeutic delivery,25.6802019,-100.315258,14
Leite A.F.,Universidade de Brasília,Brasilia,Brazil,2016-12-05,"Autonomic Provisioning, Configuration, and Management of Inter-cloud Environments Based on a Software Product Line Engineering Method",-10.3333333,-53.2,-1
Hossain K.A.,University of Houston,Houston,United States,2016-12-01,Life-Cycle Environmental Impact Assessment of Reinforced Concrete Buildings Subjected to Natural Hazards,29.7589382,-95.3676974,0
Krizan P.,Slovak University of Technology in Bratislava,Bratislava,Slovakia,2016-12-01,Relationships between technological and material parameters during densification of cherry tree sawdust,48.1516988,17.1093063,2
Thangiah M.,Universiti Teknologi PETRONAS,Seri Iskandar,Malaysia,2016-12-14,A preliminary analysis of various testing techniques in Agile development - A systematic literature review,4.3612524,100.9508728,8
Hamid B.,Université de Toulouse,Toulouse,France,2016-12-01,"Supporting pattern-based dependability engineering via model-driven development: Approach, tool-support and empirical validation",43.6044622,1.4442469,2
Zhu S.,Huazhong University of Science and Technology,Wuhan,China,2016-12-30,A hybrid model integrated variable fuzzy set theory and set pair analysis for water quality assessment in Huai River Basin,30.5951051,114.2999353,1
Białkowska A.,Lodz University of Technology,Lodz,Poland,2016-12-01,"Strategies for efficient and economical 2,3-butanediol production: new trends in this field",51.7728245,19.478485931307937,2
de Mooij T.,Wageningen University &amp; Research,Wageningen,Netherlands,2016-12-20,Modeling the competition between antenna size mutant and wild type microalgae in outdoor mass culture,51.9663016,5.6662814,2
Yang J.,Wuhan Polytechnic University,Wuhan,China,2016-12-01,Genetic modification and optimization of endo-inulinase for the enzymatic production of oligofructose from inulin,30.5951051,114.2999353,1
Sibanda V.,School of Chemical and Metallurgical Engineering,Johannesburg,South Africa,2016-12-10,Ball milling of high carbon ferro chrome slag to liberate the alloy for gravity concentration,-26.205,28.049722,11
Abramson B.W.,Michigan State University,East Lansing,United States,2016-12-01,Increased photochemical efficiency in cyanobacteria via an engineered sucrose sink,42.7320307,-84.4721678,0
Gachovska T.K.,Solantro Semiconductor Corp.,Ottawa,Canada,2016-12-05,Comparison of Si and GaN-FETs in a VAR compensation application,45.4208777,-75.6901106,0
Labonnote N.,SINTEF Foundation for Scientific and Industrial Research,Trondheim,Norway,2016-12-01,"Additive construction: State-of-the-art, challenges and opportunities",63.4304475,10.3952118,2
Ahmed M.,Universiti Tun Hussein Onn Malaysia,Batu Pahat,Malaysia,2016-12-07,New Concept for FES-Induced Movements,1.933333,103.0,8
Lee S.,Korea University,Seoul,South Korea,2016-12-16,Comparing Programming Language Comprehension between Novice and Expert Programmers Using EEG Analysis,37.5666791,126.9782914,1
Peng J.J.,Key Laboratory of Advanced Materials of Ministry of Education,Beijing,China,2016-12-06,Restoring the magnetism of ultrathin LaMn O3 films by surface symmetry engineering,40.190632,116.412144,1
Bures T.,Charles University,Prague,Czech Republic,2016-12-01,Software Abstractions for Component Interaction in the Internet of Things,50.0874654,14.4212535,2
Shibani W.M.,Universiti Tun Hussein Onn Malaysia,Batu Pahat,Malaysia,2016-12-07,Numerical Study of a Winged Container Moving in an Air Tunnel,1.933333,103.0,8
Catarino P.,Centro de Investigação Didática e Tecnologia na Formação de Formadores (CIDTFF),Aveiro,Portugal,2016-12-07,Take this Waltz on creativity: The engineering students' conceptions,40.640496,-8.6537841,2
Bottari A.,Politecnico di Milano,Milan,Italy,2016-12-27,Guidelines for Building Information Modeling (BIM) performance improvement in the EPC industry,45.4641943,9.1896346,2
Afonja O.,"Bayer Corporation, USA",Whippany,United States,2016-12-01,Baby hamster kidney cell–derived recombinant factor VIII: a quarter century of learning and clinical experience,40.8245442,-74.4170972,0
Marbukh V.,National Institute of Standards and Technology,Gaithersburg,United States,2016-12-05,Towards systemic risk aware engineering of large-scale networks: Complex systems perspective,39.1399187,-77.1929215,0
Yang M.,Hohai University,Nanjing,China,2016-12-01,Fatigue behavior and strength evaluation of vertical stiffener welded joint in orthotropic steel decks,32.0438284,118.7788631,1
Lin X.,State Grid Shandong Power Supply Company,Jinan,China,2016-12-09,Research on protection scheme based on the high capacity for DG interconnection with the power system,36.6519754,117.1138479,1
Daoud W.,Faculty of Engineering at Shoubra,Cairo,Egypt,2016-12-01,Ranking and transformation error assessment of shear strength parameters correlations,30.0443879,31.2357257,2
Ark M.,Faculty of Engineering,Sydney,Australia,2016-12-01,Review: Photochemical Tissue Bonding (PTB) methods for sutureless tissue adhesion,-33.8698439,151.2082848,4
Williams J.K.,Wake Forest University School of Medicine,Winston Salem,United States,2016-12-01,Regenerative pharmacology: Recent developments and future perspectives,36.0998131,-80.2440518,0
Fang L.,Northwestern Polytechnical University,Xi'an,China,2016-12-05,Study on flow characteristics of deposited oil film formed by sprayed oil droplets,34.261004,108.9423363,1
Badry P.,"International Institute of Information Technology, Hyderabad",Hyderabad,India,2016-12-01,An efficient approach for assessing the seismic soil structure interaction effect for the asymmetrical pile group,17.360589,78.4740613,3
Dias L.S.,Department of Chemical and Biochemical Engineering,Piscataway,United States,2016-12-01,Integration of scheduling and control under uncertainties: Review and challenges,40.5462553,-74.4660408,0
Chen X.,University of Chinese Academy of Sciences,Beijing,China,2016-12-01,Optimization on Fc for improvement of stability and aggregation resistance,40.190632,116.412144,1
Notare M.,IEEE,New York,United States,2016-12-01,Editorial to the regular issue,40.7127281,-74.0060152,0
Xu X.,Ministry of Transport of the People's Republic of China,Beijing,China,2016-12-01,Investigation on safety performance of highway tunnel pavement based on large sample data in Guangdong Province,40.190632,116.412144,1
Sonawane P.D.,Weizmann Institute of Science Israel,Rehovot,Israel,2016-12-22,Plant cholesterol biosynthetic pathway overlaps with phytosterol metabolism,31.8952532,34.8105616,2
Huang C.,Nanjing University of Aeronautics and Astronautics,Nanjing,China,2016-12-01,Evolutions of stress and microstructure in multilayer ferroelectric actuators under different temperature environments,32.0438284,118.7788631,1
Zhu H.,Tongji University,Shanghai,China,2016-12-01,Evaluation of urban underground space resources using digitalization technologies,31.2312707,121.4700152,1
Wang Y.,UC Merced,Merced,United States,2016-12-02,Reassigning Sense Codon AGA to Encode Noncanonical Amino Acids in Escherichia coli,37.1641544,-120.7678602,0
Lu Y.F.,Boston Children's Hospital,Boston,United States,2016-12-20,Engineered Murine HSCs Reconstitute Multi-lineage Hematopoiesis and Adaptive Immunity,42.3554334,-71.060511,0
Schröder C.H.K.,Universidade Estadual de Campinas,Campinas,Brazil,2016-12-15,The Brazilian strategy for monitoring persistent organic pollutants in food obtained from animals,-22.9056391,-47.059564,9
Wenking M.,University of St. Gallen,St Gallen,Switzerland,2016-12-01,Implementation barriers and solutions of Industrie 4.0 - Which factors limit the production of the future?,47.425618,9.3762397,2
Shiwaku Y.,Graduate School of Medicine,Kyoto,Japan,2016-12-01,"Spatial and temporal trends in perfluorooctanoic and perfluorohexanoic acid in well, surface, and tap water around a fluoropolymer plant in Osaka, Japan",35.021041,135.7556075,1
Mo R.,Hong Kong University of Science and Technology,Hong Kong,Hong Kong,2016-12-01,An investigation into how reverberation effects the space of instrument emotional characteristics,22.2793278,114.1628131,1
Keith D.W.,Harvard John A. Paulson School of Engineering and Applied Sciences,Cambridge,United States,2016-12-27,Stratospheric solar geoengineering without ozone loss,42.3656347,-71.1040018,0
Su N.,State Key Laboratory of Disaster Reduction in Civil Engineering,Shanghai,China,2016-12-28,Study on the efficiency of intensity measures for incremental dynamic analysis,31.2312707,121.4700152,1
Moffat D.,Glasgow Caledonian University,Glasgow,United Kingdom,2016-12-14,Assessing creativity of game design students,55.861155,-4.2501687,2
Dalyander P.S.,United States Geological Survey,Reston,United States,2016-12-01,Use of structured decision-making to explicitly incorporate environmental process understanding in management of coastal restoration projects: Case study on barrier islands of the northern Gulf of Mexico,38.95321195,-77.35018103387603,0
Matin M.H.,Kermanshah University of Technology,Kermanshah,Iran,2016-12-22,Influence of biofluids rheological behavior on electroosmotic flow and ionic current rectification in conical nanopores,34.486732,46.80872698861859,2
Thotsaporn K.,Chulalongkorn University,Bangkok,Thailand,2016-12-01,Enzymes in the p-hydroxyphenylacetate degradation pathway of Acinetobacter baumannii,13.7524938,100.4935089,8
Chen Y.,School of Biological Sciences,La Jolla,United States,2016-12-01,"Self-replicating shuttle vectors based on pANS, a small endogenous plasmid of the unicellular cyanobacterium Synechococcus elongatus PCC 7942",32.8401623,-117.2740777,0
Brittberg M.,Göteborgs Universitet,Gothenburg,Sweden,2016-12-16,Cartilage repair in the degenerative ageing knee: A narrative review and analysis,57.7072326,11.9670171,2
Ding Z.,Hangzhou City University,Hangzhou,China,2016-12-01,Studies and prospects of train vibration and vibration isolation based on 2.5D finite-element method,30.2489634,120.2052342,1
Yahia I.S.,College of Education,Cairo,Egypt,2016-12-01,Spectrophotometric calculations of optical linearity and nonlinearity of nanostructured Pyronin Y/FTO optical system for optoelectronic applications,30.0443879,31.2357257,2
Zhang W.,China Nuclear Power Engineering Co. Ltd.,Beijing,China,2016-12-15,Analysis and solutions for effect of change of seismic acceleration on valve qualification,40.190632,116.412144,1
Adams B.,U.S. Army Research Laboratory,Adelphi,United States,2016-12-16,The Next Generation of Synthetic Biology Chassis: Moving Synthetic Biology from the Laboratory to the Field,39.0030666,-76.9721023,0
Kim M.,Pohang University of Science and Technology,Pohang,South Korea,2016-12-07,Deep sub-wavelength nanofocusing of UV-visible light by hyperbolic metamaterials,36.0189315,129.3429384,1
Larsen K.,Aalborg University,Aalborg,Denmark,2016-12-01,Probabilistic mu-calculus: Decidability and complete axiomatization,57.0462626,9.9215263,2
Zamora R.J.,Los Alamos National Laboratory Theoretical Division,Los Alamos,United States,2016-12-01,Discrete event performance prediction of speculatively parallel temperature-accelerated dynamics,35.88137,-106.298959,0
Sharma P.,Indian Institute of Science Education and Research Mohali,Mohali,India,2016-12-01,Creation of active TIM barrel enzymes through genetic fusion of half-barrel domain constructs derived from two distantly related glycosyl hydrolases,30.7041168,76.7176885,3
Cavalcante E.,Universidade Federal do Rio Grande do Norte,Natal,Brazil,2016-12-12,Thinking Smart Cities as Systems-of-Systems: A Perspective Study,-5.805398,-35.2080905,23
Ajayeoba T.,"Federal University of Agriculture, Abeokuta",Abeokuta,Nigeria,2016-12-01,The potential of lemon juice-ogi steep liquor mixtures in the reduction of Listeria monocytogenes contamination of ready-to-eat vegetables,7.161,3.348,-1
Zhang Y.,Aero Engine Corporation of China,Beijing,China,2016-12-01,Influence of tenon structure contact surface geometry on contact stress,40.190632,116.412144,1
Wang L.,Colorado School of Mines,Golden,United States,2016-12-01,Effect of pore-size distribution on phase transition of hydrocarbon mixtures in nanoporous media,39.7546349,-105.22058,0
Hosein P.,"The University of the West Indies, St. Augustine Campus",St Augustine,Trinidad and Tobago,2016-12-30,Event scheduling with soft constraints and on-demand re-optimization,10.6464474,-61.4008066,-1
Suzuki S.,Queensland Eye Institute,Brisbane,Australia,2016-12-01,Characterization of Bombyx mori and Antheraea pernyi silk fibroins and their blends as potential biomaterials,-27.4689682,153.0234991,4
Trung D.T.,Hanoi University of Science and Technology,Hanoi,Viet Nam,2016-12-12,Electrical impedance measurement for assessment of the pork aging: A preliminary study,21.0283334,105.854041,1
Gupta S.,Carleton University,Ottawa,Canada,2016-12-01,Perfect Dispersive Medium for Real-Time Signal Processing,45.4208777,-75.6901106,0
Salehi M.,AREEO,Shiraz,Iran,2016-12-01,Occurrence and Characterization of a 16SrII-D Subgroup Phytoplasma Associated with Parsley Witches’ Broom Disease in Iran,29.6060218,52.5378041,2
Abdelrahman A.,Ontario Tech University,Oshawa,Canada,2016-12-01,Hybrid fuel cell/battery rail car: A feasibility study,43.8975558,-78.8635324,0
Tzacheva A.A.,College of Computing and Informatics,Charlotte,United States,2016-12-30,MR-Apriori count distribution algorithm for parallel Action Rules discovery,35.2272086,-80.8430827,0
France R.L.,Dalhousie University,Halifax,Canada,2016-12-01,From land to sea: Governance-management lessons from terrestrial restoration research useful for developing and expanding social-ecological marine restoration,44.648618,-63.5859487,0
Itoh Y.,Kanagawa Institute of Industrial Science and Technology,Ebina,Japan,2016-12-01,Robot development project with human- and eco-friendly smart materials,35.4464147,139.3906427,1
Abel J.H.,Harvard Medical School,Boston,United States,2016-12-01,A systems theoretic approach to analysis and control of mammalian circadian dynamics,42.3554334,-71.060511,0
Fujita H.,Railway Technical Research Institute,Kokubunji,Japan,2016-12-19,Experimental study on electrical characteristics of grounding method for shinkansen lines,35.709674,139.454224,1
Dong S.,Beihang University,Beijing,China,2016-12-09,The architecture of OPAL for the software process improvement in high maturity level,40.190632,116.412144,1
Liu X.,"City, University of London",London,United Kingdom,2016-12-15,Spectral dynamic stiffness formulation for inplane modal analysis of composite plate assemblies and prismatic solids with arbitrary classical/nonclassical boundary conditions,51.5074456,-0.1277653,2
Beckers K.,Technische Universität München,Munich,Germany,2016-12-02,A Serious Game for Eliciting Social Engineering Security Requirements,48.1371079,11.5753822,2
Hao G.,Technische Universität Dresden,Dresden,Germany,2016-12-13,Design of Hierarchically Porous Carbons with Interlinked Hydrophilic and Hydrophobic Surface and Their Capacitive Behavior,51.0493286,13.7381437,2
Carlan C.,Technische Universität München,Munich,Germany,2016-12-16,Integrated Formal Methods for Constructing Assurance Cases,48.1371079,11.5753822,2
Prè E.D.,Università degli Studi di Verona,Verona,Italy,2016-12-01,Hyaluronic Acid (HA) Scaffolds and Multipotent Stromal Cells (MSCs) in Regenerative Medicine,45.4424977,10.985737689444765,2
Gioiella F.,Istituto Italiano di Tecnologia,Genoa,Italy,2016-12-07,An Engineered Breast Cancer Model on a Chip to Replicate ECM-Activation In Vitro during Tumor Progression,44.40726,8.9338624,2
Brognoli S.,Università degli Studi di Brescia,Brescia,Italy,2016-12-01,Incremental determinization of expanding automata,45.77958045,10.4258729694612,2
Zhong K.,Hong Kong University of Science and Technology,Hong Kong,Hong Kong,2016-12-01,Recursive combined subspace identification technique for tracking dynamic characteristics of structures under earthquake excitation,22.2793278,114.1628131,1
Lu X.,University of Cambridge,Cambridge,United Kingdom,2016-12-01,Investigation of drag models for the two fluid simulation of Geldart group A powders,52.2055314,0.1186637,2
Ancarani A.,Università degli Studi di Catania,Catania,Italy,2016-12-01,Technology acquisition and efficiency in Dubai hospitals,37.5023612,15.0873718,2
Nguyen T.,Queen’s University,Kingston,Canada,2016-12-05,Does Geographical Distance Effect Distributed Development Teams: How Aggregation Bias in Software Artifacts Causes Contradictory Findings,44.3054151,-76.4283781,0
Záhorská R.,Slovak University of Agriculture in Nitra,Nitra,Slovakia,2016-12-01,Implementation of statistical methods and Swot analysis for evaluation of metal waste management in engineering company,48.31295,18.0894593,2
Wang Y.,Tianjin University,Tianjin,China,2016-12-01,Organic Cocrystals: New Strategy for Molecular Collaborative Innovation,39.3032619,117.4163641,1
Gesing S.,University of Notre Dame,Notre Dame,United States,2016-12-01,Using Science Gateways for Bridging the Differences between Research Infrastructures,41.70456775,-86.23822026017265,0
Roslan R.,College of Engineering,Selangor,Malaysia,2016-12-07,Erosion and Soil Contamination Control Using Coconut Flakes and Plantation of Centella Asiatica and Chrysopogon Zizanioides,3.2083304,101.304146,8
El-Helaly M.,King Abdulaziz Medical City - Riyadh,Riyadh,Saudi Arabia,2016-12-01,"Respiratory symptoms and ventilatory function among health-care workers exposed to cleaning and disinfectant chemicals, a 2-year follow-up study",23.333333,45.333333,-1
Amini A.,Amirkabir University of Technology,Tehran,Iran,2016-12-01,"Application of electrical resistivity imaging for engineering site investigation. A case study on prospective hospital site, Varamin, Iran",35.6892523,51.3896004,2
Fujimoto Y.,Institute of Science Tokyo,Tokyo,Japan,2016-12-22,Band engineering and relative stabilities of hexagonal boron nitride bilayers under biaxial strain,35.6768601,139.7638947,1
Wang T.,China Agricultural University,Beijing,China,2016-12-01,Histone acetyltransferase general control non-repressed protein 5 (GCN5) affects the fatty acid composition of Arabidopsis thaliana seeds by acetylating fatty acid desaturase3 (FAD3),40.190632,116.412144,1
Zheng J.,Nanjing University,Nanjing,China,2016-12-14,We've got you covered: Failure recovery with backup tunnels in traffic engineering,32.0438284,118.7788631,1
Basri A.B.A.,Universiti Teknologi MARA,Shah Alam,Malaysia,2016-12-20,The investigation of dynamic behaviour of a structure using wave-based substructuring method,3.0739429,101.5185278,8
Dai X.,State Key Laboratory of Heavy Oil Processing,Beijing,China,2016-12-01,A comprehensive evaluation of re-circulated bio-filter as a pretreatment process for petroleum refinery wastewater,40.190632,116.412144,1
Marrelli M.,Biomaterials Unit,Crotone,Italy,2016-12-01,Innovative approach for the in vitro research on biomedical scaffolds designed and customized with CAD-CAM technology,39.1873894,16.87828188895307,2
Sharma D.,Institute for Plasma Research,Gandhinagar,India,2016-12-26,Propagation characteristics of an extremely anisotropic metamaterial loaded helical guide,23.2232877,72.6492267,3
Nanda S.,BAE Systems Inc.,Arlington,United States,2016-12-22,Cross-layer TCP adaptation in DISCO for tactical edge networks,32.7355816,-97.1071186,0
Hotaling N.A.,National Institute of Standards and Technology,Gaithersburg,United States,2016-12-01,Training to improve precision and accuracy in the measurement of fiber morphology,39.1399187,-77.1929215,0
Gao Y.,Department of Bioengineering,Stanford,United States,2016-12-01,Complex transcriptional modulation with orthogonal and inducible dCas9 regulators,37.427467,-122.1702445,0
Fang W.,Nanjing University of Aeronautics and Astronautics,Nanjing,China,2016-12-30,Ontology-based indexing method for engineering documents retrieval,32.0438284,118.7788631,1
Parasil W.,Tokyo Metropolitan University,Hachioji,Japan,2016-12-01,Nonlinear dynamical analysis of interaction between a three-dimensional rubberlike membrane and liquid in a rectangular tank,35.6663595,139.3163653,1
Carey N.S.,Whiting School of Engineering,Baltimore,United States,2016-12-01,Data integration for materials research,39.2908816,-76.610759,0
Xu G.,Beijing Jiaotong University,Beijing,China,2016-12-01,Train movement simulation by element increment method,40.190632,116.412144,1
Ichoku C.,NASA Goddard Space Flight Center,Greenbelt,United States,2016-12-09,Synthesis and review: African environmental processes and water-cycle dynamics,38.9933654,-76.88333238304114,0
Ko H.J.,Bio-MAX Institute,Seoul,South Korea,2016-12-13,Bioelectronic nose and its application to smell visualization,37.5666791,126.9782914,1
Hellmund A.M.,FZI Forschungszentrum Informatik,Karlsruhe,Germany,2016-12-22,Robot operating system: A modular software framework for automated driving,49.0068705,8.4034195,2
Hou Z.G.,Center for Excellence in Brain Science and Intelligence Technology,Shanghai,China,2016-12-01,Recent advances in rehabilitation robots and intelligent assistance systems,31.2312707,121.4700152,1
Thomas S.,Monash University,Melbourne,Australia,2016-12-01,The effect of absorbed hydrogen on the dissolution of steel,-37.8142454,144.9631732,4
Zhu D.M.,School of Economics &amp; Management,Nanjing,China,2016-12-01,Optimal portfolios with maximum Value-at-Risk constraint under a hidden Markovian regime-switching model,32.0438284,118.7788631,1
Huang Q.H.,Xi'an University of Technology,Xi'an,China,2016-12-05,Ultrasonic detecting method of mechanical interface contact distribution,34.261004,108.9423363,1
Pang K.,Qilu Hospital of Shandong University,Jinan,China,2016-12-01,Three-dimensional construction of a rabbit anterior corneal replacement for lamellar keratoplasty,36.6519754,117.1138479,1
Montier L.,Arts et Metiers Institute of Technology,Paris,France,2016-12-01,Transient simulation of an electrical rotating machine achieved through model order reduction,48.8588897,2.3200410217200766,2
Butakov N.A.,UC Santa Barbara College of Engineering,Santa Barbara,United States,2016-12-08,Designing Multipolar Resonances in Dielectric Metamaterials,34.4221319,-119.702667,0
Ito K.,Saitama University,Saitama,Japan,2016-12-01,Hardware-efficient local extrema detection for scale-space extrema detection in SIFT algorithm,35.9754168,139.4160114,1
Lobo M.,Instituto Canario de Investigaciones Agrarias,San Cristobal de La Laguna,Spain,2016-12-16,"Handbook of Pineapple Technology: Postharvest Science, Processing and Nutrition",28.4857715,-16.3159422,-1
Lu Y.,Beijing University of Technology,Beijing,China,2016-12-01,Oxidative corrosion mechanism for Ag@C coaxial nanocables in radiolytic water,40.190632,116.412144,1
Martins M.V.A.,Universidade de Aveiro,Aveiro,Portugal,2016-12-05,Can benthic foraminifera be used as bio-indicators of pollution in areas with a wide range of physicochemical variability?,40.640496,-8.6537841,2
Sugiura T.,Nationwide Children’s Hospital,Columbus,United States,2016-12-01,Tissue-engineered cardiac patch seeded with human induced pluripotent stem cell derived cardiomyocytes promoted the regeneration of host cardiomyocytes in a rat model,39.9622601,-83.0007065,0
Zhang N.,Arkansas State University,Jonesboro,United States,2016-12-01,Dramatic secretion of recombinant protein expressed in tobacco cells with a designer glycopeptide tag is highly impacted by medium composition,35.8272257,-90.6949871,0
Nuijens T.,EnzyPep B.V.,Geleen,Netherlands,2016-12-22,Engineering a Diverse Ligase Toolbox for Peptide Segment Condensation,50.9673322,5.8277007,2
El Alfy M.,King Saud University,Riyadh,Saudi Arabia,2016-12-01,"Assessing the impact of arid area urbanization on flash floods using GIS, remote sensing, and HEC-HMS rainfall-runoff modeling",23.333333,45.333333,-1
Jiang B.,Robert R. McCormick School of Engineering and Applied Science,Evanston,United States,2016-12-12,Targeting Heparin to Collagen within Extracellular Matrix Significantly Reduces Thrombogenicity and Improves Endothelialization of Decellularized Tissues,42.0470043,-87.6846053,0
Cotroneo D.,Università degli Studi di Napoli Federico II,Naples,Italy,2016-12-09,Prediction of the Testing Effort for the Safety Certification of Open-Source Software: A Case Study on a Real-Time Operating System,40.8358846,14.2487679,2
Islam M.,Universiti Sains Malaysia,Minden,Malaysia,2016-12-20,Reverse engineering of B-pillar with 3D optical scanning for manufacturing of non-uniform thickness part,5.3624194,100.30365245565372,8
Bell F.,Grid Engineering Solutions,San Francisco,United States,2016-12-09,Secondary voltage and reactive power support via smart inverters on a high-penetration distributed photovoltaic circuit,37.7792588,-122.4193286,0
Tang S.,Communication University of China,Beijing,China,2016-12-16,The application of Fourier split-step parabolic equation method in the point-to-point communication,40.190632,116.412144,1
Wang L.,Ministry of Natural Resources of the People's Republic of China,Beijing,China,2016-12-01,Stability Analysis and Charts for Borrowed Soil in Ecological Slope Engineering,40.190632,116.412144,1
Cheng B.,General Hospital of People's Liberation Army,Beijing,China,2016-12-01,Dynamic microenvironment and multiple damaged tissue regeneration in a de novo and synchronized manner,40.190632,116.412144,1
Felix D.,ETH Zürich,Zurich,Switzerland,2016-12-13,Hydro-abrasive erosion on coated Pelton runners: Partial calibration of the IEC model based on measurements in HPP Fieschertal,47.3744489,8.5410422,2
Mann S.,FOM Institute for Atomic and Molecular Physics - AMOLF,Amsterdam,Netherlands,2016-12-01,Quantifying losses and thermodynamic limits in nanophotonic solar cells,52.3730796,4.8924534,2
Nikić I.,Eberhard Karls Universität Tübingen,Tubingen,Germany,2016-12-23,Debugging Eukaryotic Genetic Code Expansion for Site-Specific Click-PAINT Super-Resolution Microscopy,48.5203263,9.053596,2
Mahdin H.,Universiti Tun Hussein Onn Malaysia,Batu Pahat,Malaysia,2016-12-07,Minimizing Heatstroke Incidents for Young Children Left inside Vehicle,1.933333,103.0,8
Ji M.,Chinese Academy of Agricultural Sciences,Beijing,China,2016-12-01,Biological characterization of sheep kidney-derived mesenchymal stem cells,40.190632,116.412144,1
Sabah N.M.,Palestine Technical College,Gaza,Palestine,2016-12-01,Exploring students' awareness and perceptions: Influencing factors and individual differences driving m-learning adoption,31.46621094672191,34.39954281129044,2
Wolff F.,University of South Africa,Pretoria,South Africa,2016-12-01,Combining off-the-shelf components to clean a translation memory,-25.7459277,28.1879101,11
Sossa H.,Instituto Politécnico Nacional,Mexico,Mexico,2016-12-22,Support vector machines applied to 2-D binary image Euler number computation,19.4326296,-99.1331785,7
Smith P.J.,The Ohio State University,Columbus,United States,2016-12-05,Layered resilience,39.9622601,-83.0007065,0
Zeng S.,Universität Stuttgart,Stuttgart,Germany,2016-12-27,On the moment dynamics of discrete measures,48.7784485,9.1800132,2
Abad B.,CSIC - Instituto de Micro y Nanotecnología (IMN-CNM),Tres Cantos,Spain,2016-12-09,Tailoring thermal conductivity via three-dimensional porous alumina,40.6065826,-3.7065333,2
Teich J.,Friedrich-Alexander-Universität Erlangen-Nürnberg,Erlangen,Germany,2016-12-05,Language and Compilation of Parallel Programs for ∗-Predictable MPSoC Execution Using Invasive Computing,49.5891571,10.98120719922546,2
Mushkin A.,Geological Survey of Israel,Jerusalem,Israel,2016-12-19,Sediment contribution from Israel's coastal cliffs into the Nile's littoral cell and its significance to cliff-retreat mitigation efforts,31.7788242,35.2257626,2
Thoradeniya D.,Universität Heidelberg,Heidelberg,Germany,2016-12-01,"Altruism, welfare, or development aid? Swedish aid for family planning in Ceylon, 1958 to 1983",49.4093582,8.694724,2
Duffy D.G.,US Naval Academy,Annapolis,United States,2016-12-12,"Advanced engineering mathematics with MATLAB, fourth edition",38.9786401,-76.492786,0
Nguyen V.T.,Pukyong National University,Busan,South Korea,2016-12-01,Anti-inflammatory effects of sodium alginate/gelatine porous scaffolds merged with fucoidan in murine microglial BV2 cells,35.1799528,129.0752365,1
