author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Simpson R.,King's College London,London,United Kingdom,2013-12-01,The mechanism of stem cell differentiation into smooth muscle cells,51.5074456,-0.1277653,0
Pihlanko P.,Teollisuuden Voima Oyj,Helsinki,Finland,2013-12-24,An industrial evaluation of SysML: The case of a nuclear automation modernization project,60.1674881,24.9427473,0
Liu M.,Nankai University,Tianjin,China,2013-12-11,Extracting sent message formats from executables using backward slicing,39.3032619,117.4163641,1
Thao N.P.,International University - Vietnam National University HCM City,Ho Chi Minh City,Viet Nam,2013-12-06,Differential Expression Analysis of a Subset of Drought-Responsive GmNAC Genes in Two Soybean Cultivars Differing in Drought Tolerance,10.7763897,106.7011391,-1
Ahmed A.,University of Gezira,Wad Medani,Sudan,2013-12-11,Gateway placement approaches in Wireless Mesh Network: Study survey,14.3965781,33.5309561,3
Yao L.,College of Natural Sciences and Mathematics,Houston,United States,2013-12-23,Noninvasive measurement of the mechanical force generated by motor protein EF-G during ribosome translocation,29.7589382,-95.3676974,2
Sambo F.,Università degli Studi di Padova,Padua,Italy,2013-12-01,Integration of genetic variation as external perturbation to reverse engineer regulatory networks from gene expression data,45.4077172,11.8734455,0
Kalsher M.,Rensselaer Polytechnic Institute,Troy,United States,2013-12-13,Current issues in warnings: Selected case studies and applications,42.7284117,-73.6917878,2
Liu L.,Communication University of China,Beijing,China,2013-12-16,An efficient LDPC encoder based on block-column-cycle structure for CMMB,40.190632,116.412144,1
Hill J.,Drexel University College of Engineering,Philadelphia,United States,2013-12-27,Hardware platform for testing battery energy storage systems in the presence of renewables,39.9527237,-75.1635262,2
Li W.,Tongji University,Shanghai,China,2013-12-16,Urban crash features analysis based on in-depth investigation,31.2312707,121.4700152,1
Hamid A.,Khartoum University,Khartoum,Sudan,2013-12-11,Upgrading distributed agile development,15.5635972,32.5349123,3
Ismail M.,University of Regina,Regina,Canada,2013-12-18,Progressive modeling and the reconfiguration and operations planning problem,50.4479733,-104.6158764,-1
Luo Z.,Huazhong University of Science and Technology,Wuhan,China,2013-12-09,Fault detection for non-linear system with unknown input and state constraints,30.5951051,114.2999353,1
Lemlouma T.,Université de Rennes,Rennes,France,2013-12-01,Smart media services through TV Sets for elderly and dependent persons,48.1113387,-1.6800198,0
Kapos G.D.,Harokopio University of Athens,Athens,Greece,2013-12-01,An integrated framework to simulate sysML models using DEVS simulators,37.9755648,23.7348324,0
Wills A.,University of Cincinnati,Cincinnati,United States,2013-12-13,Quantification of the physical demands for servers in restaurants,39.1014537,-84.5124602,2
Zhang X.S.,Ordnance Engineering College,Shijiazhuang,China,2013-12-16,Fault prognostic technology of complex electronic equipment for PHM,38.0429742,114.5088385,1
Basholli A.,"CITY College, Thessaloniki",Thessaloniki,Greece,2013-12-23,Fair assessment in software engineering capstone projects,40.6403167,22.9352716,0
Racchetti L.,Università degli Studi di Modena e Reggio Emilia,Modena,Italy,2013-12-24,Hardware in the loop simulation and Machine Modular Development: Concepts and application,44.5384728,10.93596087053074,0
Svigelj A.,"Institut ""Jožef Stefan""",Ljubljana,Slovenia,2013-12-16,Signalling analysis for traffic class dependent routing in packet switched ISL networks,46.0500268,14.5069289,0
Yogeeswari P.,"Birla Institute of Technology and Science, Pilani",Pilani,India,2013-12-01,Sustainability in higher education through basic science research: Strategies for corporate bodies in pharmaceuticals,28.3622661,75.6042342,6
Zheng K.,Beijing University of Posts and Telecommunications,Beijing,China,2013-12-16,Performance analysis of cooperative virtual multipleinput-multiple-output in small-cell networks,40.190632,116.412144,1
Wang C.,National University of Defense Technology China,Changsha,China,2013-12-01,Locality based data partitioning in MapReduce,28.1450774,113.2384362,1
Chen S.,Sichuan Provincial Government Affairs Service and Public Resources Exchange Service Center,Chengdu,China,2013-12-16,Optimization of decision making on railway emergency plans with DEA and ANP,30.6598628,104.0633717,1
Tahon C.,LAMIH,Valenciennes,France,2013-12-31,Simulation of Urban Transport Systems,50.3579317,3.5234846,0
Banhazi T.,Centre for Agricultural Engineering,Toowoomba,Australia,2013-12-01,Modelling and influencing hygiene conditions in Australian livestock buildings,-27.5610193,151.953351,8
Liao I.C.,Duke University Medical Center,Durham,United States,2013-12-17,Composite three-dimensional woven scaffolds with interpenetrating network hydrogels to create functional synthetic articular cartilage,35.996653,-78.9018053,2
Beard B.,NASA Ames Research Center,Moffett Field,United States,2013-12-13,The insertion of human factors concerns into nextgen programmatic decisions,37.40410955,-122.05130742061216,2
Krause K.,University of Washington,Seattle,United States,2013-12-09,Undergraduate reflections on learning engineering design,47.6038321,-122.330062,4
Meys H.,The University of Queensland,Brisbane,Australia,2013-12-13,The effect of individual differences on how people handle interruptions,-27.4689682,153.0234991,8
Altigani A.,Imam Abdulrahman Bin Faisal University,Dammam,Saudi Arabia,2013-12-11,A hybrid approach to secure transmitted messages using advanced encryption standard (AES) and Word Shift Coding Protocol,26.4367824,50.1039991,3
Soulat R.,École Normale Supérieure Paris-Saclay,Gif-sur-Yvette,France,2013-12-17,Use of a full wave correct-by-design command to control a multilevel modular converter,48.7018823,2.134529,0
Wickens C.,Alion Science Corporation,Boulder,United States,2013-12-13,A computational model of task overload management and task switching,40.0149856,-105.270545,2
Othman S.B.,Université de Sousse,Sousse,Tunisia,2013-12-01,Performance evaluation of EC-ElGamal encryption algorithm for Wireless Sensor Networks,35.8288284,10.6405254,0
Liu T.P.,"Academia Sinica, Institute of Mathematics",Taipei,Taiwan,2013-12-28,Aspects of dissipation for compressible fluids and kinetic theory,25.0375198,121.5636796,1
Wang Z.H.,China Institute of Atomic Energy,Beijing,China,2013-12-01,"Study on coincidence measurement for <sup>56</sup>Fe(n, xnγ) reaction cross section",40.190632,116.412144,1
Henriques J.C.C.,Instituto de Engenharia Mecânica,Lisbon,Portugal,2013-12-15,"Wave energy resource assessment for a breakwater-integrated oscillating water column plant at Porto, Portugal",38.7077507,-9.1365919,0
Amini Akbarabadi S.,The University of British Columbia,Vancouver,Canada,2013-12-09,Numerical average value modeling of second order flyback converter in both operational modes,49.2608724,-123.113952,4
Wang W.,Nanjing University of Science and Technology,Nanjing,China,2013-12-05,Dynamic substructure model for propagations of transient waves generated by impact of beam against rod,32.0438284,118.7788631,1
Bazarnik M.,Universität Hamburg,Hamburg,Germany,2013-12-23,Tailoring molecular self-assembly of magnetic phthalocyanine molecules on fe- and co-intercalated graphene,53.550341,10.000654,0
Gower E.,Botswana International University of Science and Technology,Palapye,Botswana,2013-12-05,Acoustic echo cancellation by minimising mutual information within sliding DFT window,-22.536888,27.123513,14
Ahmad S.,Indian Institute of Technology Delhi,New Delhi,India,2013-12-21,Structural tunability and switchable exciton emission in inorganic-organic hybrids with mixed halides,28.64308585,77.21926705734865,6
Liu Y.,Civil Aviation Management Institute of China,Beijing,China,2013-12-16,Fine grid-based crowd evacuation simulation in airport terminal,40.190632,116.412144,1
Ferdowsi H.,College of Engineering and Computing,Rolla,United States,2013-12-06,A neural network based outlier identification and removal scheme,37.9509324,-91.7708076,2
Gong Q.,Sichuan Architecture Technology College,Unknown,China,2013-12-16,Discussion of the train operation routing plan mode of cheng guan railway,37.6955832,93.5275125,15
Zuo J.,Shanghai Polytechnic University,Shanghai,China,2013-12-16,A pragmatic approach to designing irregular LDPC codes,31.2312707,121.4700152,1
Wu J.,Key Laboratory of Road and Traffic Engineering of the State Ministry of Education,Shanghai,China,2013-12-16,Analysis of the visitor viewing time of common types of exhibits and exhibition planning method based on efficiency and comfort,31.2312707,121.4700152,1
Zeng M.,North China Electric Power University,Beijing,China,2013-12-26,Load forecasting compatible with demand-side resources,40.190632,116.412144,1
Yin X.,Beijing Information Science &amp; Technology University,Beijing,China,2013-12-16,Research of access control based on form component in workflow system,40.190632,116.412144,1
Qinqing L.,Soochow University,Suzhou,China,2013-12-16,Integration and innovation of the government-sponsored sci-tech financial resource: Experience from the SIP,31.311123,120.6212881,1
Jia H.L.,Ordnance Engineering College,Shijiazhuang,China,2013-12-16,Research of new equipment maintenance information management based on data mining,38.0429742,114.5088385,1
Cozzi M.,Università degli Studi della Basilicata,Potenza,Italy,2013-12-27,Use of forest residues for building forest biomass supply chains: Technical and economic analysis of the production process,40.51731195,15.821608824871046,0
Schäfer S.,Hochschule für Technik und Wirtschaft Berlin,Berlin,Germany,2013-12-24,Technical conditions for the use of autonomous systems: A general approach on an example,52.510885,13.3989367,0
Friedman G.K.,Division of Pediatric Hematology-Oncology,Birmingham,United States,2013-12-24,Pediatric glioma stem cells: Biologic strategies for oncolytic HSV virotherapy,33.5206824,-86.8024326,2
Singh D.,Yeungnam University,Gyeongsan,South Korea,2013-12-16,Enhanced proliferation and growth of human lung epithelial cells on gelatin microparticle loaded with ephedra extracts,35.825122,128.741329,1
Cheng Y.,Jilin University,Changchun,China,2013-12-16,"Low-temperature, anti-cracking performance of superpave asphalt mixture",43.8844201,125.3180998,1
Bobryk R.V.,"Jan Kochanowski University, Kielce",Kielce,Poland,2013-12-01,Noise-induced suppression of resonant vibrations,50.85402845,20.60991568734511,0
Liu J.B.,Guangdong University of Technology,Guangzhou,China,2013-12-16,Total dose irradiation effects in the μa741 operational amplifier with different biases,23.1301964,113.2592945,1
Sun F.,Northeast Forestry University,Harbin,China,2013-12-12,Advances in studies on strategies of enhancing plant triterpene saponin synthesis by cell and gene engineering technology,45.7593633,126.6276177,1
Müllerová D.,Slovak University of Agriculture in Nitra,Nitra,Slovakia,2013-12-23,Research of limited and unlimited emission effect on the environment during the burning of alternative fuels in agricultural tractors,48.31295,18.0894593,0
Gribov V.,University of Luxembourg,Esch-sur-Alzette,Luxembourg,2013-12-24,Safety oriented software engineering process for autonomous robots,49.4959628,5.9850306,0
Seevaratnam S.,Toronto Metropolitan University,Toronto,Canada,2013-12-23,Analyzing effects of temperature on tissue equivalent phantoms using fiber bragg gratings and optical coherence tomography,43.6534817,-79.3839347,2
Xu H.,Chang'an University,Xi'an,China,2013-12-16,Expressway electro-mechanical equipment maintenance management system functional research based on B/S,34.261004,108.9423363,1
Wang H.,Liaoning Institute of Science and Technology,Liaoning,China,2013-12-16,Hiding data in indexed images,41.2374106,122.9955469,1
Nori R.,University of North Dakota,Grand Forks,United States,2013-12-16,Portability testing of scientific computing software systems,47.9252104,-97.0306325,2
Nie F.,Hunan University,Changsha,China,2013-12-27,The design of fabric edge detecting system based on CCD,28.1450774,113.2384362,1
Ikram W.,"ABB Group, Norway",Billingstad,Norway,2013-12-24,Towards the development of a SIL compliant wireless hydrocarbon leakage detection system,59.8743137,10.4906908,0
Cheng J.,"School of Mechanical Engineering and Automation, Northeastern University",Shenyang,China,2013-12-05,Modeling and experimental study of complex critical condition for ductile-regime micro-grinding of hard brittle material,41.8026095,123.4279105,1
Kfoury G.,Luxembourg Institute of Science and Technology,Esch-sur-Alzette,Luxembourg,2013-12-17,"Recent advances in high performance poly(lactide): From ""green"" plasticization to super-tough materials via (reactive) compounding",49.4959628,5.9850306,0
Liu L.,Southwest Jiaotong University,Chengdu,China,2013-12-16,System framework and key activities of developing multimodal passenger transport hubs,30.6598628,104.0633717,1
Al-Homidan S.,King Fahd University of Petroleum and Minerals,Dhahran,Saudi Arabia,2013-12-01,On a generalized diffusion equation arising in petroleum engineering,26.2966528,50.1202146,3
Kowalczyk G.,Instytut Medycyny Pracy im. Prof. J. Nofera,Lodz,Poland,2013-12-01,"Polish Bibliography of Occupational Medicine, 2012",51.7728245,19.478485931307937,0
Wen L.,Tongji University,Shanghai,China,2013-12-04,Automatic detection of repetitive components in 3D mechanical engineering models,31.2312707,121.4700152,1
Zuo Z.,National University of Singapore,Singapore City,Singapore,2013-12-11,Mining dataflow sensitive specifications,1.2899175,103.8519072,7
Hamid A.H.A.,Universiti Teknologi Malaysia,Johor Bahru,Malaysia,2013-12-01,Understanding and designing business process modelling for emergency plan,1.4581986,103.7649059,7
Martinoli C.,Università degli Studi di Pavia,Pavia,Italy,2013-12-06,Beyond the protein matrix: Probing cofactor variants in a Baeyer-Villiger oxygenation reaction,45.03685465,9.137825082826026,0
Heine J.,Julius-Maximilians-Universität Würzburg,Wurzburg,Germany,2013-12-21,Engineering metal-based luminescence in coordination polymers and metal-organic frameworks,49.7780356,9.94347690712558,0
Youmans R.J.,George Mason University,Fairfax,United States,2013-12-13,The effects of task-set switching on concurrent verbal protocol,38.8462236,-77.3063733,2
Neuberger H.,Karlsruher Institut für Technologie,Karlsruhe,Germany,2013-12-23,Design integrated system for power plant development,49.0068705,8.4034195,0
Li J.,National University of Defense Technology China,Changsha,China,2013-12-16,Feature analysis of asymmetric fault in asynchronous motor based on quantitative simulation and Park's vector method,28.1450774,113.2384362,1
Lee S.B.,Daegu Gyeongbuk Institute of Science and Technology,Daegu,South Korea,2013-12-05,Discontinuity adaptive depth upsampling for 3D video acquisition,35.8713,128.6018,1
Poechlauer P.,Koninklijke DSM N.V.,Heerlen,Netherlands,2013-12-20,Pharmaceutical Roundtable Study Demonstrates the Value of Continuous Manufacturing in the Design of Greener Processes,50.8775239,5.981506585454879,0
Xiao Y.,Baylor Health Care System,Unknown,United States,2013-12-13,Human factors in the wild: Insight from developing solutions in healthcare (discussion panel),33.79932715,-84.27586878426906,2
Bhasin S.,Institut Mines Télécom,Paris,France,2013-12-09,Hardware trojan horses in cryptographic IP cores,48.8588897,2.3200410217200766,0
Chalupnik M.J.,University of Cambridge,Cambridge,United Kingdom,2013-12-23,Comparison of ilities for protection against uncertainty in system design,52.2055314,0.1186637,0
Jiang Y.,Southwest Jiaotong University,Chengdu,China,2013-12-16,Scale-set model of public bicycles based on birth and death process,30.6598628,104.0633717,1
Huang Y.,Donghua University,Shanghai,China,2013-12-20,Performance analysis of proton exchange membrane fuel cell-four temperature level absorption refrigeration hybrid system,31.2312707,121.4700152,1
Sapienza G.,"ABB Corporate Research, Vasteras",Vasteras,Sweden,2013-12-09,Modelling for hardware and software partitioning based on multiple properties,59.6110992,16.5463679,0
Theinhan W.,University of Maryland School of Dentistry,Baltimore,United States,2013-12-31,Induced Pluripotent Stem Cell-derived Mesenchymal Stem Cell Seeding on Biofunctionalized Calcium Phosphate Cements,39.2908816,-76.610759,2
Miao Z.,University of Science and Technology of China,Hefei,China,2013-12-27,Semi-supervised ranking via list-wise approach,31.8665676,117.281428,1
Godwin J.,Durham University,Durham,United Kingdom,2013-12-06,Prognosis of wind turbine gearbox failures by utilising robust multivariate statistical techniques,54.666667,-1.75,0
Alipour A.,University of Alberta,Edmonton,Canada,2013-12-09,A contextual approach towards more accurate duplicate bug report detection,53.5462055,-113.491241,4
Fang Z.,Beijing Institute of Technology,Beijing,China,2013-12-16,Modeling and verification for data-centric web services,40.190632,116.412144,1
Chen M.,Wuhan University,Wuhan,China,2013-12-16,Using power penalty method in a simple decomposition algorithm for the asymmetric traffic assignment problem,30.5951051,114.2999353,1
Yang J.,Shanghai Jiao Tong University,Shanghai,China,2013-12-05,Research on the thermal deformation pseudo-lag and real-time compensation for CNC machine tool spindle,31.2312707,121.4700152,1
Liu Z.L.,"North Night-Vision Science and Technology Group Corp., Ltd",Xi'an,China,2013-12-01,Function and its significance of screen luminous efficiency curve,34.261004,108.9423363,1
Morscheck L.A.,A Wabtec Company,Boise,United States,2013-12-16,Stress testing of a new North American passenger locomotive truck frame in accordance with International Union of Railways (UIC) code,43.6166163,-116.200886,4
Nemec C.,Universität Stuttgart,Stuttgart,Germany,2013-12-17,Handling of disturbance variables within a multi-phase interleaved-switched inverter by a discrete-time decoupling network,48.7784485,9.1800132,0
Sit W.Y.,Nanyang Technological University,Singapore City,Singapore,2013-12-06,A rule-plus-exemplar classification system for adapting to concept growth,1.2899175,103.8519072,7
Alexy J.K.,Federal Railroad Administration,"Washington, D.C.",United States,2013-12-16,Monte carlo study of holding forces for tank cars on grades,38.8950368,-77.0365427,2
Ng C.,The University of Hong Kong,Hong Kong,Hong Kong,2013-12-09,Evaluative language in engineering thesis abstracts and its implications for technical communication pedagogy,22.2793278,114.1628131,1
Zhu J.,Ministry of Transport of the People's Republic of China,Beijing,China,2013-12-16,Surface wear test research and analysis of asphalt rubber chip seal,40.190632,116.412144,1
Guerrier S.,Université de Genève,Geneva,Switzerland,2013-12-16,Wavelet-variance-based estimation for composite stochastic processes,46.2017559,6.1466014,0
Fabig C.,Technische Universität Dresden,Dresden,Germany,2013-12-19,Planning and risk assessment of project-specific production networks,51.0493286,13.7381437,0
Goussev A.,Max Planck Institute for the Physics of Complex Systems,Dresden,Germany,2013-12-08,Domain wall motion in magnetic nanowires: An asymptotic approach,51.0493286,13.7381437,0
Hou Z.,Morgridge Institute for Research,Madison,United States,2013-12-20,A human pluripotent stem cell platform for assessing developmental neural toxicity screening,43.074761,-89.3837613,2
Kang H.,Research Institute for Solar and Sustainable Energies,Gwangju,South Korea,2013-12-07,Self-assembly of interfacial and photoactive layers via one-step solution processing for efficient inverted organic solar cells,35.1594647,126.8515034,1
Graves W.J.,New Mexico State University,Las Cruces,United States,2013-12-13,Reality check: Perception of cognitive ability of video game players,32.3140354,-106.779807,2
Zhou H.,University of Electronic Science and Technology of China,Chengdu,China,2013-12-16,Reliability analysis of satellite system with cold-standby components using sequential binary decision diagrams,30.6598628,104.0633717,1
Weber E.L.,Keck School of Medicine of USC,Los Angeles,United States,2013-12-03,Environmental reprogramming and molecular profiling in reconstitution of human hair follicles,34.0536909,-118.242766,2
Ruslan F.,Universiti Teknologi MARA,Shah Alam,Malaysia,2013-12-31,Flood prediction using NARX neural network and EKF prediction technique: A comparative study,3.0739429,101.5185278,7
Zhang Q.,Shijiazhuang Tiedao University,Shijiazhuang,China,2013-12-27,An improved PBIL algorithm for path planning problem of mobile robots,38.0429742,114.5088385,1
Yilmaz S.,Istanbul Üniversitesi,Istanbul,Turkey,2013-12-31,Variation of retrotransposon movement in callus culture and regenerated shoots of barley,41.0766019,29.052495,0
Zhang Y.,"University at Buffalo, The State University of New York",Buffalo,United States,2013-12-13,Development and validation of warning message utility scale (WMUS),42.8867166,-78.8783922,2
Zhu Z.,Peking University,Beijing,China,2013-12-24,Generating API-usage example for project developers,40.190632,116.412144,1
Spataru S.,Aalborg University,Aalborg,Denmark,2013-12-31,Firefighter safety for PV systems: Overview of future requirements and protection systems,57.0462626,9.9215263,0
Jang M.F.,National Taiwan University of Science and Technology,Taipei,Taiwan,2013-12-15,Robust adaptive controller for continuous bioreactors,25.0375198,121.5636796,1
Su G.,National University of Singapore,Singapore City,Singapore,2013-12-11,Asymptotic bounds for quantitative verification of perturbed probabilistic systems,1.2899175,103.8519072,7
Gong Z.,University of Electronic Science and Technology of China,Chengdu,China,2013-12-16,Reliability enhancement test of vertical voice-coil motor on wafer stage of lithography machine,30.6598628,104.0633717,1
Li H.,Northwestern Polytechnical University,Xi'an,China,2013-12-16,The strength experimental design and data analysis of the nose landing gear,34.261004,108.9423363,1
Fani R.,Shahid Chamran University of Ahvaz,Ahvaz,Iran,2013-12-27,New systematic two-graph-based approach of active filters employing multiple output current controlled conveyors,31.3230637,48.67932,3
Rausch A.,Technische Universität Clausthal,Clausthal-Zellerfeld,Germany,2013-12-01,From software systems to complex software ecosystems: Model- and constraint-based engineering of ecosystems,51.8070405,10.3364483,0
Li Y.,Wuhan University of Technology,Wuhan,China,2013-12-16,A comparision of high resolution satellite imagery classification between object-oriented and pixel-based method,30.5951051,114.2999353,1
Chin C.,National Chiao Tung University,Hsinchu,Taiwan,2013-12-30,Improvement on RCS reduction using flat lossy focusing reflectors,24.8066333,120.9686833,1
Mohanty B.,Jaypee University of Engineering and Technology,Guna,India,2013-12-27,Scheduling-scheme and parallel structure for multi-level lifting two-dimensional discrete wavelet transform without using frame-buffer,24.5001772,77.26009592641483,6
Liu J.,Tongji University,Shanghai,China,2013-12-16,Reasonable division of intercity rail transit and other intercity traffic modes,31.2312707,121.4700152,1
Cao F.,Toshiba Corporation,Tokyo,Japan,2013-12-16,Joint proportional fair user scheduling for in-building distributed antenna systems,35.6768601,139.7638947,1
Fung H.,IDRI,Seattle,United States,2013-12-21,Optimizing manufacturing and composition of a TLR4 nanosuspension: Physicochemical stability and vaccine adjuvant activity,47.6038321,-122.330062,4
Zhao S.,Ministry of Education of the People's Republic of China,Beijing,China,2013-12-09,Recursive bayesian estimation for markov jump linear systems with unknown mode-dependent state delays,40.190632,116.412144,1
Matsuda F.,RIKEN Center for Sustainable Resource Science,Yokohama,Japan,2013-12-05,Increased isobutanol production in Saccharomyces cerevisiae by eliminating competing pathways and resolving cofactor imbalance,35.4503381,139.6343802,1
Fothergill S.,The University of Queensland,Brisbane,Australia,2013-12-13,Conflict-resolution heuristics for en route air traffic management,-27.4689682,153.0234991,8
Chan P.,National University of Singapore,Singapore City,Singapore,2013-12-09,Optimising the training of communication skills: A case study in Embedding,1.2899175,103.8519072,7
Poleschner H.,Freie Universität Berlin,Berlin,Germany,2013-12-02,XeF<inf>2</inf>/fluoride acceptors as versatile one-electron oxidants,52.510885,13.3989367,0
Josias L.,American Institutes for Research,Unknown,United States,2013-12-13,The art of developing a human factors standard: The authors' perspective,33.79932715,-84.27586878426906,2
Rasam A.R.A.,Universiti Teknologi MARA,Shah Alam,Malaysia,2013-12-31,Spatial information management system for building energy consumption,3.0739429,101.5185278,7
Hastjarjanto T.,Universiteit Utrecht,Utrecht,Netherlands,2013-12-16,A DSL for describing the artificial intelligence in real-time video games,52.0907006,5.1215634,0
Chen J.B.,Nanyang Normal University,Nanyang,China,2013-12-01,Two P5CS genes from common bean exhibiting different tolerance to salt stress in transgenic Arabidopsis,33.0010496,112.5292693,1
Basu A.,Tokai University,Tokyo,Japan,2013-12-01,Privacy-preserving collaborative filtering on the cloud and practical implementation experiences,35.6768601,139.7638947,1
Dewar A.,University of Central Florida,Orlando,United States,2013-12-13,Improving motorcycle training programs: Suggestions and recommendations,28.5421109,-81.3790304,5
Chen G.,Ordnance Engineering College,Shijiazhuang,China,2013-12-16,Regression based complex equipment Prognostic and Health Management,38.0429742,114.5088385,1
Strang A.J.,Oak Ridge Institute for Science and Education,Oak Ridge,United States,2013-12-13,Temporal complexity in team coordination associated with increased performance in a fast-paced puzzle task,36.0103562,-84.2696449,2
Chiu Y.F.,McArdle Laboratory for Cancer Research,Madison,United States,2013-12-11,"Epstein-barr viral productive amplification reprograms nuclear architecture, DNA replication, and histone deposition",43.074761,-89.3837613,2
Zhao Z.,Key Laboratory of Road and Traffic Engineering of the State Ministry of Education,Shanghai,China,2013-12-16,Analysis and prediction of asphalt pavement's early rutting based on secondary compaction,31.2312707,121.4700152,1
Kumar A.,Indian Institute of Technology Delhi,New Delhi,India,2013-12-16,Wireless local area network service providers' price competition in presence of heterogeneous user demand,28.64308585,77.21926705734865,6
Jokhio F.,"Quaid-e-Awam University of Engineering, Science &amp; Technology",Nawabshah,Pakistan,2013-12-09,A computation and storage trade-off strategy for cost-efficient video transcoding in the cloud,26.2452915,68.4040229,-1
Kadry H.,Universiti Teknologi PETRONAS,Seri Iskandar,Malaysia,2013-12-31,Information entropy of multi-photon field interacting with single-qubit circuit,4.3612524,100.9508728,7
Ahmed M.A.,King Fahd University of Petroleum and Minerals,Dhahran,Saudi Arabia,2013-12-16,Machine learning approaches for predicting software maintainability: A fuzzy-based transparent model,26.2966528,50.1202146,3
Yuan J.,Jiangxi Science and Technology Normal University,Nanchang,China,2013-12-27,Research on WAP browsing mobile learning mode based on 3G technology,28.6472124,116.0348483,1
Jiang Y.,Southwest Jiaotong University,Chengdu,China,2013-12-16,Priority signal control methods of auxiliary road of urban expressway off-ramp,30.6598628,104.0633717,1
Cai Y.,Jilin University,Changchun,China,2013-12-16,Face recognition using multiple rigid regions matching,43.8844201,125.3180998,1
Aidibe A.,École de Technologie Supérieure,Montreal,Canada,2013-12-18,Curvature estimation for metrology of non-rigid parts,45.5031824,-73.5698065,2
Lv T.,Nanjing Forestry University,Nanjing,China,2013-12-16,Suburban commuter's choice behavior of travel mode: A case study in nanjing,32.0438284,118.7788631,1
Appali R.,Universität Rostock,Rostock,Germany,2013-12-02,Some uncertainty aspects in models for neural engineering,54.0886707,12.1400211,0
Trujillo S.,IKERLAN Technology Research Centre,Mondragon,Spain,2013-12-16,MultiPARTES: Multicore virtualization for mixed-criticality systems,43.0656783,-2.4900779,0
Costa R.,Instituto de Desenvolvimento de Novas Tecnologias,Caparica,Portugal,2013-12-24,Facilitating knowledge sharing and reuse in building and construction domain: An ontology-based approach,38.65374105,-9.208963679535769,0
Mukherjee S.,Geological Survey of India,Kolkata,India,2013-12-01,"The science of clays: Applications in industry, engineering and environment",22.5726459,88.3638953,6
Jiang Z.K.,"University of California, Los Angeles",Los Angeles,United States,2013-12-28,Erratum: Engineering polypeptide coatings to augment gene transduction and in vivo stability of adenoviruses (J. Control. Release (2013):166:75-85),34.0536909,-118.242766,2
Jiang J.Z.,Guilin University of Electronic Technology,Guilin,China,2013-12-09,Design of two-dimensional large-scale DFT-modulated filter bank,25.2779894,110.2910622,1
Khan M.A.,University of Engineering and Technology Taxila,Taxila,Pakistan,2013-12-31,Cross layer optimization of dynamic source routing protocol using IEEE 802.11e based medium awareness,33.7474551,72.8073364,6
Tao L.,Southwest Jiaotong University,Chengdu,China,2013-12-16,Buy-back price-based order quantity analysis in different supply chains,30.6598628,104.0633717,1
Li X.,Southwest Jiaotong University,Chengdu,China,2013-12-16,Discussion of container rail-water intermodal transport documents process,30.6598628,104.0633717,1
He K.,Harbin Engineering University,Harbin,China,2013-12-09,A Novel redundant inertial measurement unit and calibration algorithm,45.7593633,126.6276177,1
Xiu R.,University of Electronic Science and Technology of China,Chengdu,China,2013-12-16,Metamodeling uncertainty quantification in multi-level engineering system design,30.6598628,104.0633717,1
Banani S.,University of Toronto,Toronto,Canada,2013-12-16,Range-based localisation and tracking in non-line-ofsight wireless channels with gaussian scatterer distribution model,43.6534817,-79.3839347,2
Jennings A.,The University of Utah,Salt Lake City,United States,2013-12-13,Touch screen devices and the effectiveness of user interface methods,40.7596198,-111.886797,4
Meiyappan A.,National University of Singapore,Singapore City,Singapore,2013-12-02,"A low-complexity, low-cycle-slip-probability, format-independent carrier estimator with adaptive filter length",1.2899175,103.8519072,7
Todd M.,"University of California, San Diego",La Jolla,United States,2013-12-11,"""Structural system testing and model correlation"": An industry-university collaborative course in structural dynamics",32.8401623,-117.2740777,2
Jin C.,"Centre d'Optique, Photonique et Laser",Quebec,Canada,2013-12-23,Tailored modal gain in a multi-mode erbium-doped fiber amplifier based on engineered ring doping profiles,53.78701075,-73.31569895762317,-1
Bavi O.,Sharif University of Technology,Tehran,Iran,2013-12-02,Geometrical optimization of the overlap in mixed adhesive lap joints,35.6892523,51.3896004,3
Huaqiang L.,Xi'an Jiaotong University,Xi'an,China,2013-12-01,The DC breakdown of mineral insulating oil and oil-pressboard,34.261004,108.9423363,1
Dong J.,Tsinghua University,Beijing,China,2013-12-27,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,40.190632,116.412144,1
Ferrucci F.,Università degli Studi di Salerno,Salerno,Italy,2013-12-09,A lean approach to estimate the functional size of operating applications,40.41944165,15.310608468834516,0
Mukherji A.,WPI - Computer Science Department,Worcester,United States,2013-12-11,FIRE: Interactive visual support for parameter space-driven rule mining,42.2625621,-71.8018877,2
Munch J.,Helsingin Yliopisto,Helsinki,Finland,2013-12-01,Perspectives on the future of software engineering: Essays in honor of dieter rombach,60.1674881,24.9427473,0
Kane C.,University of Pennsylvania,Philadelphia,United States,2013-12-23,Topological boundary modes in isostatic lattices,39.9527237,-75.1635262,2
Hamed R.B.,Faculty of Pharmacy,Asyut,Egypt,2013-12-21,Stereoselective preparation of lipidated carboxymethyl-proline/pipecolic acid derivatives via coupling of engineered crotonases with an alkylmalonyl-CoA synthetase,27.1832822,31.1853836,0
